"","f.Apple","f.Google","f.Starbucks"
"2364",23.967501,706.530029,54.619999
"2365",24.305,706.859985,54.740002
"2366",24.6675,720.76001,55.200001
"2367",24.92,722.869995,55.549999
"2368",24.860001,724.01001,55.360001
"2369",24.9,731.73999,55.5
"2370",24.754999,734.530029,54.759998
"2371",24.4,732.5,54.900002
"2372",24.4475,729.27002,54.709999
"2373",24.497499,724.909973,54.720001
"2374",24.8125,719.840027,55.650002
"2375",24.754999,723.960022,55.5
"2376",24.625,722.869995,55.150002
"2377",24.6325,719.469971,54.919998
"2378",24.672501,716.51001,54.790001
"2379",24.33,716.47998,55.049999
"2380",24.455,719,55.639999
"2381",24.112499,714.909973,54.900002
"2382",24.155001,708.650024,55.610001
"2383",24,698.77002,55.77
"2384",23.735001,698.400024,55.52
"2385",24.0625,699.059998,55.880001
"2386",23.985001,697.450012,55.98
"2387",23.227501,675.169983,54.049999
"2388",23.25,671,54.200001
"2389",23.225,678.969971,54.099998
"2390",23.4925,683,55.419998
"2391",23.610001,685.469971,56.810001
"2392",23.872499,692.200012,57.040001
"2393",23.8475,696.059998,56.810001
"2394",23.65,689.97998,56.52
"2395",23.924999,698.080017,56.66
"2396",24.122499,699.5,56.919998
"2397",24.1875,708.049988,56.799999
"2398",24.2925,719.119995,56.650002
"2399",24.352501,723.619995,56.799999
"2400",24.3475,721.580017,57
"2401",24.73,725.72998,57.689999
"2402",24.674999,722.710022,57.59
"2403",24.889999,729.890015,56.849998
"2404",25,737.330017,57
"2405",24.9575,740.359985,57.619999
"2406",24.815001,741.859985,57.599998
"2407",24.5625,740.669983,57.720001
"2408",24.205,739.039978,58.580002
"2409",26.067499,738.280029,58.380001
"2410",25.7075,747.039978,57.880001
"2411",26.047501,772.710022,58.18
"2412",26.102501,761.090027,58
"2413",26.512501,768.690002,57.25
"2414",26.202499,767.179993,56.459999
"2415",26.395,772.219971,56.049999
"2416",26.567499,773.780029,55.799999
"2417",26.879999,782,55.970001
"2418",27.057501,781.099976,55.389999
"2419",27.1775,783.75,55.369999
"2420",27.129999,785,55.75
"2421",26.945,781.5,55.27
"2422",27.035,783.75,55.650002
"2423",27.407499,780.299988,55.25
"2424",27.275,777.320007,55.77
"2425",27.307501,780.01001,55.779999
"2426",27.192499,775,55.459999
"2427",27.215,773.27002,54.98
"2428",27.147499,775.47998,56.169998
"2429",27.1425,770.580017,57
"2430",26.8475,767,57.040001
"2431",26.852501,769,57.48
"2432",26.655001,768.73999,57.220001
"2433",26.450001,769.330017,56.66
"2434",26.415001,767.01001,56.310001
"2435",26.535,769.25,56.299999
"2436",26.924999,773.01001,56.52
"2437",26.975,773.450012,56.18
"2438",26.9575,780,56.189999
"2439",26.8125,778.590027,56.099998
"2440",26.16,770.099976,55.139999
"2441",25.6625,755.130005,53.919998
"2442",26.877501,764.47998,54.389999
"2443",27.182501,759.609985,54.259998
"2444",28.465,762.890015,53.959999
"2445",28.780001,769.75,53.939999
"2446",28.797501,772.419983,53.959999
"2447",28.262501,769,53.400002
"2448",28.4625,772.659973,53.43
"2449",28.5875,780,54.200001
"2450",28.605,786.590027,54
"2451",27.91,782.73999,54.279999
"2452",28.25,775.5,54
"2453",28.422501,777.849976,53.880001
"2454",28.290001,781.440002,53.880001
"2455",28.115,776.330017,53.650002
"2456",28.1775,774.25,54.099998
"2457",28.264999,776.030029,54.130001
"2458",28.35,779.309998,53.5
"2459",28.424999,779,53.299999
"2460",28.577499,779.659973,53.369999
"2461",28.754999,777.710022,53.529999
"2462",29.424999,786.659973,53.130001
"2463",29.3375,783.76001,53.009998
"2464",29.1975,781.219971,52.880001
"2465",29.469999,781.650024,53.119999
"2466",29.3325,779.799988,52.939999
"2467",29.545,787.849976,53.240002
"2468",29.3125,798.23999,52.91
"2469",29.215,803.299988,53.360001
"2470",29.202499,795,53.419998
"2471",29.275,804.900024,53.900002
"2472",29.487499,816.679993,54.099998
"2473",28.577499,806.340027,53.599998
"2474",28.8475,801,53.599998
"2475",28.467501,808.349976,53.650002
"2476",28.4125,795.469971,53.700001
"2477",28.365,782.890015,53.139999
"2478",27.85,778.200012,52.34
"2479",27.745001,767.25,52.990002
"2480",27.1325,750.659973,51.43
"2481",27.52,774.5,53.5
"2482",27.577499,783.400024,54.400002
"2483",27.469999,779.940002,53.200001
"2484",27.772499,791.169983,54.639999
"2485",26.780001,756.539978,53.43
"2486",26.9275,755.599976,53.93
"2487",26.6425,746.969971,54.09
"2488",26.674999,755.200012,54.330002
"2489",27.452499,766.919983,55.220001
"2490",27.43,771.369995,55.720001
"2491",27.530001,762.609985,55.509998
"2492",27.987499,772.630005,56.32
"2493",27.84,767.72998,56.91
"2494",27.782499,764.26001,57.700001
"2495",27.8575,760,57
"2496",27.695,771.530029,57.639999
"2497",27.9,770.070007,58.189999
"2498",27.592501,757.440002,57.34
"2499",27.2925,744.590027,56.650002
"2500",27.5,757.710022,56.959999
"2501",27.375,764.72998,57.66
"2502",27.315001,761,57.540001
"2503",27.715,772.47998,59
"2504",28.077499,780,58.919998
"2505",28.3225,785.039978,58.540001
"2506",28.459999,793.900024,58.990002
"2507",28.76,797.400024,59.029999
"2508",28.844999,797.340027,57.970001
"2509",29.1175,800.400024,58.009998
"2510",28.950001,790.219971,57.439999
"2511",29.184999,796.76001,57.810001
"2512",29.200001,795.840027,57.5
"2513",29.0875,792.359985,57.310001
"2514",28.897499,790.900024,57.290001
"2515",29.129999,790.679993,56.990002
"2516",29.379999,793.700012,56.799999
"2517",29.112499,783.330017,56.349998
"2518",29.1625,782.75,56.279999
"2519",28.950001,778.809998,55.91
"2520",28.9625,788.359985,55.560001
"2521",28.98,786.080017,56.080002
"2522",29.195,795.26001,56.630001
"2523",29.487499,806.400024,57.259998
"2524",29.692499,807.859985,58.220001
"2525",29.684999,805,57.799999
"2526",29.725,807.140015,58
"2527",29.7775,807.47998,58.029999
"2528",29.584999,807.080017,57.619999
"2529",30,805.809998,58.32
"2530",29.85,805.119995,58.310001
"2531",30.112499,806.909973,58.139999
"2532",30,807.25,57.419998
"2533",29.887501,822.299988,57.93
"2534",30.105,829.619995,58.669998
"2535",30.4175,837.809998,58.700001
"2536",30.535,834.710022,55.75
"2537",30.2325,814.659973,56
"2538",30.2875,796.859985,55.799999
"2539",31.7575,799.679993,55.490002
"2540",31.995001,793.799988,54.040001
"2541",32.077499,802.98999,54.209999
"2542",32.282501,799.700012,55.009998
"2543",32.634998,803.98999,55.790001
"2544",32.837502,807,55.189999
"2545",32.912498,809.51001,55.23
"2546",33.115002,811.700012,55.73
"2547",33.27,816,56.5
"2548",33.3675,819,56.02
"2549",33.880001,819.359985,56.560001
"2550",33.9175,819.929993,56.959999
"2551",33.775002,823.02002,56.799999
"2552",34.057499,828.659973,57.41
"2553",34.107498,828.659973,57.52
"2554",34.345001,830.119995,57.599998
"2555",33.977501,827.72998,57.610001
"2556",34.285,824.549988,57.240002
"2557",34.27,825.609985,56.709999
"2558",34.4725,828.849976,57.27
"2559",35,833.849976,57.07
"2560",34.695,830.559998,56.700001
"2561",34.842499,826.950012,56.779999
"2562",34.764999,827.400024,56.580002
"2563",34.737499,833.51001,56.150002
"2564",34.685001,836,55.75
"2565",34.8125,843.280029,55.389999
"2566",34.712502,844,54.57
"2567",34.825001,843.640015,54.619999
"2568",34.852501,847.590027,54.389999
"2569",35.18,849.030029,54.849998
"2570",35.25,851.609985,55.040001
"2571",35.099998,850.01001,55.869999
"2572",35.5275,851.400024,56.049999
"2573",34.962502,831.909973,55.68
"2574",35.314999,821,56.150002
"2575",35.375,820.080017,56.110001
"2576",34.8475,806.950012,56.66
"2577",35.227501,820.409973,57.099998
"2578",35.919998,825,57.169998
"2579",36.047501,833.5,57.450001
"2580",35.93,828.969971,58.110001
"2581",35.927502,829.219971,58.279999
"2582",35.8125,831.359985,58.369999
"2583",36.055,835.51001,57.959999
"2584",36.072498,832.400024,58.130001
"2585",35.932499,827.960022,57.799999
"2586",35.900002,825.390015,58
"2587",35.735001,824.710022,57.740002
"2588",35.400002,821.929993,57.880001
"2589",35.477501,822.140015,57.610001
"2590",35.369999,825.01001,57.68
"2591",35.352501,834.219971,57.59
"2592",35.470001,839.789978,58.599998
"2593",35.305,841.440002,59.709999
"2594",35.610001,842.880005,60.200001
"2595",35.875,851.200012,61
"2596",35.977501,865,60.650002
"2597",36.1175,874.22998,61.23
"2598",35.98,873.599976,61.630001
"2599",36.022499,910.659973,59.41
"2600",36.275002,901.940002,60
"2601",36.884998,909.619995,60.150002
"2602",36.397499,914.859985,60.52
"2603",36.630001,926.070007,60.650002
"2604",36.689999,933.539978,60.950001
"2605",37.2575,926.119995,61.07
"2606",38.467499,936.950012,60.580002
"2607",38.407501,931.97998,60.880001
"2608",38.112499,925.320007,60.450001
"2609",38.674999,931.530029,60.279999
"2610",39.002499,932.950012,60.419998
"2611",38.985001,940,60.68
"2612",38.400002,935.669983,59.970001
"2613",37.817501,921,59.73
"2614",38.345001,931.469971,59.939999
"2615",38.5,935,61.029999
"2616",38.724998,947.919983,61.400002
"2617",38.459999,952.97998,61.400002
"2618",38.432499,957.330017,62.009998
"2619",38.5,969.700012,63.009998
"2620",38.355,970.309998,63.07
"2621",38.4925,975.02002,63.27
"2622",38.2925,968.950012,63.509998
"2623",38.395,969.460022,63.880001
"2624",38.584999,976.549988,64.849998
"2625",38.474998,983.159973,64.220001
"2626",38.755001,980,64.129997
"2627",38.8125,982.349976,63.439999
"2628",38.797501,984.5,62.369999
"2629",36.435001,939.559998,61.799999
"2630",36.790001,951.909973,61.119999
"2631",36.875,959.919983,60.669998
"2632",35.830002,933.969971,59.919998
"2633",35.945,940,59.889999
"2634",35.915001,949.960022,60.349998
"2635",36.717499,957.52002,60.98
"2636",36.380001,953.640015,60
"2637",36.442501,958.700012,60.09
"2638",36.282501,956.830017,59.759998
"2639",36.7925,969.900024,60.02
"2640",36.252499,942.460022,59.540001
"2641",36.122501,929,59.060001
"2642",36.177502,929.919983,59.169998
"2643",36.112499,926.049988,58.68
"2644",36.220001,912.179993,58.900002
"2645",35.922501,901.76001,58.43
"2646",35.755001,904.119995,57.799999
"2647",35.724998,908.849976,57.790001
"2648",36.0275,921.77002,58.18
"2649",36.182499,929.539978,57.91
"2650",36.467499,938.679993,58.209999
"2651",36.375,946.289978,58.799999
"2652",36.9925,952,58.400002
"2653",37.205002,957,58.73
"2654",37.299999,953,58.119999
"2655",37.619999,967.840027,58.150002
"2656",37.875,975,58.41
"2657",37.497501,962.25,57.919998
"2658",37.645,972.219971,58
"2659",37.950001,953.809998,58.220001
"2660",38.337502,954.679993,58.799999
"2661",38.4375,951.780029,58.25
"2662",37.4725,929.400024,55.23
"2663",37.474998,941.890015,54.48
"2664",37.275002,932.380005,54.57
"2665",39.82,928.609985,54.75
"2666",39.262501,930.340027,55.639999
"2667",39.017502,926.75,55.970001
"2668",39.264999,929.059998,55.599998
"2669",39.650002,927.090027,55.549999
"2670",39.814999,920.609985,54.43
"2671",39.974998,917.549988,53.52
"2672",39.150002,907.969971,53.049999
"2673",39.830002,922.530029,53.599998
"2674",40.165001,924.22998,53.41
"2675",40.485001,925.289978,53.259998
"2676",40.130001,925.780029,53.32
"2677",39.465,910.309998,52.919998
"2678",39.375,910,53.139999
"2679",39.557499,912.719971,53.490002
"2680",39.767502,921.929993,53.959999
"2681",40.107498,928.659973,54.259998
"2682",39.912498,923.48999,54.619999
"2683",40.035,916,54.540001
"2684",40.025002,905.099976,54.040001
"2685",40.950001,920.049988,54.040001
"2686",40.91,931.76001,54.68
"2687",41.200001,941.130005,54.900002
"2688",40.9375,933.080017,54.950001
"2689",40.677502,930.150024,55.119999
"2690",40.522499,931.72998,54.419998
"2691",40.215,936.48999,53.389999
"2692",40.125,934.25,53.790001
"2693",40.6525,932.590027,53.98
"2694",39.967499,930.659973,53.549999
"2695",39.747501,931.25,54.380001
"2696",39.6175,924.659973,54.439999
"2697",40.0275,920.01001,54.799999
"2698",39.877499,917.419983,54.84
"2699",39.474998,922.97998,54.580002
"2700",38.950001,933,55.049999
"2701",37.884998,927.75,55.049999
"2702",37.497501,925.450012,54.98
"2703",37.945,923.719971,55.060001
"2704",38.450001,927.73999,55.25
"2705",38.4725,941.359985,54.810001
"2706",38.302502,952,54.310001
"2707",38.564999,959.97998,53.860001
"2708",38.502499,954,54
"2709",38.407501,957,54.119999
"2710",38.544998,955.48999,54.060001
"2711",38.7425,966.700012,54.509998
"2712",38.952499,980,55.369999
"2713",39.014999,980,55.099998
"2714",38.9925,973.719971,55.459999
"2715",39.087502,987.450012,55.669998
"2716",39.182499,992,56
"2717",39.474998,992.099976,55.669998
"2718",39.945,990.289978,54.860001
"2719",40.105,991.77002,54.459999
"2720",39.1875,986,55.080002
"2721",39.1525,989.440002,55.310001
"2722",39.2225,989.52002,54.77
"2723",39.072498,970,54.369999
"2724",39.227501,968.369995,54.240002
"2725",39.307499,980,54.5
"2726",39.822498,1009.190002,54.830002
"2727",40.9725,1014,54.790001
"2728",41.974998,1015.219971,55.16
"2729",42.467499,1017.210022,55.099998
"2730",41.650002,1021.76001,55.150002
"2731",43.5,1022.109985,54.16
"2732",43.092499,1028.98999,55.990002
"2733",43.477501,1027.27002,56.330002
"2734",43.665001,1030.52002,57.029999
"2735",43.7775,1033.98999,57.200001
"2736",43.7775,1026.459961,57.360001
"2737",43.375,1023.419983,56.810001
"2738",43.259998,1022.590027,56.470001
"2739",42.4925,1019.210022,56.82
"2740",42.794998,1022.52002,56.919998
"2741",42.759998,1034.01001,57.240002
"2742",42.572498,1020.26001,56.669998
"2743",42.695,1023.309998,56.959999
"2744",43.34,1035,57.07
"2745",43.775002,1035.869995,57.189999
"2746",43.762501,1040,56.830002
"2747",43.575001,1055.089966,56.029999
"2748",43.157501,1042.680054,56.709999
"2749",42.607498,1022.369995,57.639999
"2750",42.487499,1015.799988,57.5
"2751",43.119999,1012.659973,57.540001
"2752",42.264999,995.940002,59.25
"2753",41.875,1001.5,59.380001
"2754",42.2575,1020.429993,59.119999
"2755",42.622501,1037.48999,58.52
"2756",42.299999,1035.5,58.389999
"2757",43.037498,1039.630005,58.990002
"2758",43.125,1046.119995,59.439999
"2759",43.099998,1045,59.73
"2760",43.407501,1054.609985,59.25
"2761",43.720001,1066.079956,58.439999
"2762",43.7575,1075.199951,58.130001
"2763",43.717499,1071.780029,58.220001
"2764",43.5425,1064.949951,57.939999
"2765",43.669998,1061.109985,57.57
"2766",42.700001,1058.069946,57.27
"2767",42.525002,1057.390015,57.189999
"2768",42.75,1051.599976,57.470001
"2769",42.630001,1046.719971,57.740002
"2770",42.540001,1048.339966,57.950001
"2771",43.1325,1064.310059,57.93
"2772",43.134998,1088,58.990002
"2773",43.360001,1094,59.25
"2774",43.587502,1102.22998,59.48
"2775",43.637501,1109.400024,59.200001
"2776",43.290001,1097.099976,60
"2777",43.647499,1106.300049,59.52
"2778",44.044998,1102.410034,60.400002
"2779",44.474998,1132.51001,60.330002
"2780",44.037498,1126.219971,61
"2781",44.842499,1131.410034,61.43
"2782",44.6525,1131.829956,61.209999
"2783",44.325001,1137.48999,61.040001
"2784",44.325001,1159.849976,61.32
"2785",44.3125,1177.329956,61.509998
"2786",43.627499,1172.530029,61.029999
"2787",43,1175.079956,57.939999
"2788",42.540001,1176.47998,57.549999
"2789",41.3825,1167.829956,56.959999
"2790",41.717499,1170.569946,57.23
"2791",41.7925,1162.609985,56.279999
"2792",41.5,1122,55.900002
"2793",39.775002,1090.599976,55.529999
"2794",38.7075,1027.180054,53.689999
"2795",40.772499,1081.540039,55.080002
"2796",40.072498,1055.410034,54.5
"2797",39.267502,1017.25,54.200001
"2798",39.625,1048,54.860001
"2799",40.487499,1045,55.25
"2800",40.759998,1048.949951,55.470001
"2801",42.447498,1079.069946,56.360001
"2802",43.09,1088.410034,56.650002
"2803",43.012501,1090.569946,56.290001
"2804",43.2075,1106.469971,55.93
"2805",42.950001,1116.189941,55.950001
"2806",43.4175,1112.640015,55.650002
"2807",44.087502,1127.800049,56.419998
"2808",44.775002,1141.23999,57.290001
"2809",44.814999,1123.030029,56.84
"2810",44.634998,1107.869995,57
"2811",43.200001,1053.079956,55.720001
"2812",43.802502,1075.140015,56.830002
"2813",44.477501,1099.219971,57.25
"2814",43.735001,1089.189941,56.619999
"2815",43.869999,1115.319946,57.290001
"2816",44.490002,1136,57.669998
"2817",45.072498,1163.849976,58.669998
"2818",45.647499,1170,59.700001
"2819",45.080002,1145.209961,59.279999
"2820",44.625,1149.959961,58.93
"2821",44.662498,1154.140015,59.380001
"2822",44.330002,1120.01001,58.700001
"2823",43.810001,1099,58.450001
"2824",43.759998,1092.73999,58.75
"2825",42.5,1081.880005,58.029999
"2826",42.0975,1047.030029,57.779999
"2827",42.017502,1046,56.959999
"2828",43.419998,1063,58.099998
"2829",41.8125,998,57.5
"2830",41.952499,1011.630005,57.259998
"2831",41.66,1022.820007,57.52
"2832",41.91,1013.909973,56.549999
"2833",41.220001,993.409973,57.25
"2834",43.145,1041.329956,59
"2835",42.7425,1020,58.779999
"2836",42.470001,1016.799988,58.540001
"2837",43.25,1026.439941,59.110001
"2838",43.057499,1027.98999,59.189999
"2839",43.352501,1025.040039,59.66
"2840",43.695,1040.880005,59
"2841",43.7575,1037,59.130001
"2842",44.122501,1051.369995,59.75
"2843",44.452499,1077.430054,59.73
"2844",43.439999,1069.400024,59.419998
"2845",42.650002,1082,59.029999
"2846",41.7075,1077.859985,58.009998
"2847",41.4175,1052,58.48
"2848",40.654999,1025.52002,58.27
"2849",41.029999,1029.51001,58.110001
"2850",41,1046,58.07
"2851",40.532501,1030.01001,58.389999
"2852",41.602501,1013.659973,57.669998
"2853",43.807499,1028.099976,58.060001
"2854",43.970001,1019,56.52
"2855",44.5625,1016.900024,56.540001
"2856",46.294998,1049.22998,58.990002
"2857",46.247501,1058.540039,57.450001
"2858",46.637501,1058.099976,57.43
"2859",46.935001,1086.030029,57.18
"2860",47.372501,1093.599976,57.720001
"2861",47.252499,1100,57.360001
"2862",46.695,1090,57
"2863",46.517502,1077.310059,56.830002
"2864",47,1079.890015,57.200001
"2865",46.797501,1061.859985,57.27
"2866",47,1074.060059,57.400002
"2867",47.095001,1083.560059,57.5
"2868",46.587502,1065.130005,56.799999
"2869",47.192501,1079,57.439999
"2870",47.057499,1079.02002,57.68
"2871",46.900002,1064.890015,57.700001
"2872",46.93,1063.030029,57.43
"2873",46.805,1067.560059,57.18
"2874",46.997501,1099.349976,56.84
"2875",47.91,1122.329956,57.099998
"2876",48.267502,1140.98999,56.689999
"2877",48.407501,1142.170044,55.84
"2878",48.535,1131.319946,57.290001
"2879",47.7925,1118.180054,56.919998
"2880",47.837502,1118.599976,56.610001
"2881",47.8475,1131.069946,56.599998
"2882",48.105,1141.119995,56.509998
"2883",47.887501,1143.849976,56.459999
"2884",47.5075,1148.859985,57.040001
"2885",46.970001,1143.650024,56.77
"2886",46.285,1158.5,56.650002
"2887",46.587502,1175.310059,54.830002
"2888",46.8125,1174.849976,52.290001
"2889",46.529999,1159.140015,51
"2890",45.849998,1143.599976,51.16
"2891",45.747501,1128,50.509998
"2892",46.307499,1121.339966,50.52
"2893",46.025002,1102.089966,49.450001
"2894",46.572498,1120,48.080002
"2895",45.955002,1099,48.639999
"2896",46.947498,1135.819946,49.150002
"2897",46.314999,1110.530029,48.919998
"2898",46.355,1123.579956,48.900002
"2899",47.375,1148.47998,49.209999
"2900",47.677502,1156.97998,50.080002
"2901",47.125,1144.589966,50.220001
"2902",47.3825,1159.890015,50.360001
"2903",47.77,1185,50.259998
"2904",47.880001,1189.390015,51.549999
"2905",47.4375,1172.219971,50.66
"2906",47.945,1196.560059,51.34
"2907",47.422501,1191,51.110001
"2908",47.945,1186.959961,51.060001
"2909",47.669998,1181.01001,50.759998
"2910",48.112499,1262.589966,51.299999
"2911",48.264999,1239.130005,51.009998
"2912",48.6525,1251,51.68
"2913",48.747501,1271,51.5
"2914",47.974998,1228.01001,52.200001
"2915",47.575001,1220.01001,52.029999
"2916",49.782501,1228,52.240002
"2917",50.145,1205.900024,52.099998
"2918",51.7575,1229.619995,51.700001
"2919",52,1225,52.099998
"2920",52.330002,1237,52.080002
"2921",51.512501,1240.469971,51.830002
"2922",52.3825,1249.900024,51.529999
"2923",51.84,1243,51.59
"2924",52.327499,1236.97998,51.619999
"2925",52.540001,1235.189941,51.849998
"2926",52.305,1229.26001,52.310001
"2927",52.9375,1224.72998,52.98
"2928",53.360001,1202.030029,52.950001
"2929",54.525002,1205.02002,53.709999
"2930",54.200001,1208,54.169998
"2931",53.525002,1200,53.549999
"2932",53.662498,1207.140015,52.759998
"2933",54.150002,1208.819946,52.82
"2934",54.287498,1227.599976,52.990002
"2935",54.752499,1241.290039,53.02
"2936",55.037498,1237.449951,53.07
"2937",55.8125,1244.22998,53.119999
"2938",56.627499,1234.97998,52.459999
"2939",57.102501,1204.27002,53.439999
"2940",57.247501,1193.800049,53.470001
"2941",56.557499,1186.300049,53.66
"2942",55.462502,1158.670044,54.200001
"2943",55.237499,1172.189941,54.939999
"2944",54.502499,1161.630005,54.830002
"2945",56.235001,1172.719971,55.200001
"2946",55.880001,1170.73999,55.119999
"2947",56.4375,1179.099976,55
"2948",55.537498,1170.140015,54.700001
"2949",54.447498,1157.089966,54.48
"2950",54.625,1164.97998,55.220001
"2951",55.060001,1179.98999,55.599998
"2952",55.195,1192,56.549999
"2953",54.205002,1157.170044,56.939999
"2954",54.9375,1176.150024,56.98
"2955",55.25,1185.150024,56.77
"2956",55.955002,1186.72998,57.099998
"2957",56.197498,1191.869995,57.389999
"2958",56.987499,1199.890015,56.91
"2959",56.8125,1190.959961,55.549999
"2960",57.512501,1205,55.799999
"2961",57.695,1195.329956,55.779999
"2962",56.990002,1167.5,55.950001
"2963",55.552502,1150.109985,55.82
"2964",55.91,1146.150024,56.830002
"2965",56.365002,1131.079956,57.669998
"2966",53.630001,1072.939941,55.700001
"2967",55.105,1108,55.709999
"2968",55.290001,1108.910034,56.369999
"2969",54.732498,1104.589966,56.939999
"2970",55.575001,1126.459961,57.900002
"2971",54.465,1121.839966,59
"2972",54.514999,1093.369995,58.389999
"2973",54.947498,1103.060059,58.93
"2974",53.9575,1080.890015,58.360001
"2975",55.650002,1104.25,58.57
"2976",54.427502,1071.790039,58.290001
"2977",53.974998,1037.030029,58.040001
"2978",54.797501,1082.469971,58.68
"2979",52.787498,1008.460022,58.43
"2980",54.220001,1059.810059,58.98
"2981",54.762501,1075.800049,58.299999
"2982",52.387501,1073.72998,61.990002
"2983",51.075001,1055,63.93
"2984",50.48,1039.47998,64.300003
"2985",51.4925,1069,66.290001
"2986",52.494999,1091.380005,67.779999
"2987",51.387501,1073.98999,68.489998
"2988",49.75,1061.390015,68.440002
"2989",47.907501,1043.290039,67.940002
"2990",48.474998,1050,67.300003
"2991",47.0975,1044.709961,66.709999
"2992",47.625,1059.410034,67.300003
"2993",47.5,1057.199951,68.099998
"2994",44.592499,1000,67.389999
"2995",44.932499,1036.76001,67.470001
"2996",43.735001,1030,66.239998
"2997",43.560001,1038.349976,65.980003
"2998",42.877499,1041,65.459999
"2999",44.182499,1048.76001,66.18
"3000",45.665001,1076.079956,66.68
"3001",45.072498,1089.069946,66.860001
"3002",46.115002,1123.140015,67.370003
"3003",45.237499,1103.119995,67.470001
"3004",42.939999,1034.26001,66.129997
"3005",43.372501,1060.01001,66.169998
"3006",41.25,1035.050049,65.470001
"3007",42.915001,1056.48999,66.220001
"3008",42.599998,1068,66
"3009",42.622501,1068.069946,66.290001
"3010",42.25,1049.97998,64.440002
"3011",41.362499,1037.51001,65
"3012",41.345001,1026.089966,64.769997
"3013",41.5,1033.98999,65.160004
"3014",40.099998,1018.130005,63.610001
"3015",39.215,1015.299988,62.310001
"3016",37.037498,973.900024,61.48
"3017",37.075001,989.01001,60.950001
"3018",38.959999,1017.150024,62.619999
"3019",39.375,1049.619995,63.310001
"3020",39.6325,1050.959961,63.77
"3021",38.7225,1016.570007,63.68
"3022",35.994999,1041,63.459999
"3023",36.1325,1032.589966,62.400002
"3024",37.174999,1071.5,63.349998
"3025",37.389999,1076.109985,63.939999
"3026",37.822498,1081.650024,63.650002
"3027",38.125,1067.660034,63.610001
"3028",38.220001,1063.180054,62.290001
"3029",37.712502,1046.920044,63.349998
"3030",37.567501,1050.170044,63.580002
"3031",38.27,1080,64.199997
"3032",38.549999,1079.469971,63.68
"3033",39.375,1100,64.809998
"3034",39.102501,1088,64.900002
"3035",38.537498,1077.349976,65.879997
"3036",38.5275,1076.47998,66.610001
"3037",38.869999,1085,67.029999
"3038",38.947498,1080.109985,66.190002
"3039",39.0625,1072.680054,67
"3040",40.8125,1068.430054,67.110001
"3041",41.5275,1103,68.18
"3042",41.740002,1112.400024,68.589996
"3043",41.852501,1112.660034,68.029999
"3044",43.215,1124.839966,67.760002
"3045",43.662498,1139.569946,69.230003
"3046",43.099998,1104.160034,68.599998
"3047",42.247501,1087,68.769997
"3048",42.762501,1096.949951,70
"3049",42.525002,1106.800049,70.239998
"3050",42.8475,1124.98999,69.809998
"3051",42.427502,1118.050049,70.129997
"3052",42.8125,1130.079956,71.150002
"3053",42.427502,1110,70.459999
"3054",42.797501,1119.98999,70.230003
"3055",42.950001,1110.839966,70.139999
"3056",42.895,1100.900024,70.760002
"3057",43.540001,1116,71.900002
"3058",43.427502,1105.75,71
"3059",43.302502,1106.949951,70.830002
"3060",43.580002,1111.300049,70.139999
"3061",43.57,1124.900024,70.629997
"3062",43.922501,1146.98999,70.989998
"3063",43.985001,1150.060059,71.190002
"3064",43.6675,1162.48999,71.809998
"3065",43.467499,1155.719971,71.199997
"3066",42.580002,1126.72998,70.150002
"3067",43.872501,1144.449951,69.379997
"3068",45,1178.26001,69.739998
"3069",45.5625,1200.64502,70.089996
"3070",45.974998,1194.51001,70.190002
"3071",46.212502,1193.380005,70.800003
"3072",46.450001,1183.300049,70.779999
"3073",47.087502,1188.810059,70.949997
"3074",46.557499,1197.349976,71.800003
"3075",47.505001,1216,71.32
"3076",48.834999,1226.319946,72.050003
"3077",47.877499,1196.930054,72
"3078",47.915001,1198.530029,72.720001
"3079",47.1875,1185.5,72.940002
"3080",47.237499,1171.540039,72.970001
"3081",47.4575,1174.900024,74.010002
"3082",47.91,1184.099976,74.760002
"3083",47.772499,1195.319946,74.010002
"3084",48.3125,1207.47998,74.559998
"3085",48.697498,1205.939941,74.5
"3086",49.112499,1214.98999,74.349998
"3087",49.105,1207.890015,74.470001
"3088",50.080002,1196,74.870003
"3089",49.669998,1200.680054,75.209999
"3090",50.212502,1203.959961,75.75
"3091",49.799999,1210,76.099998
"3092",49.645,1218,76.669998
"3093",49.865002,1225,76.480003
"3094",49.884998,1233,75.610001
"3095",50.779999,1239.180054,75.480003
"3096",50.7075,1235.98999,75.709999
"3097",51.107498,1250.689941,75.480003
"3098",51.84,1264.119995,76.050003
"3099",51.7075,1264.77002,76.110001
"3100",51.224998,1269,76.949997
"3101",51.099998,1274,77.300003
"3102",50.764999,1185,77
"3103",52.470001,1188.050049,77.669998
"3104",52.459999,1167.76001,77.660004
"3105",52.7225,1173.650024,77.589996
"3106",51.072498,1166.26001,77.199997
"3107",51.470001,1180.469971,77.57
"3108",50.474998,1172.01001,77.580002
"3109",50.099998,1159.030029,77.580002
"3110",49.355,1163.589966,77.629997
"3111",46.927502,1141.959961,77.25
"3112",46.602501,1137.209961,76.75
"3113",46.567501,1117.869995,76.690002
"3114",47.477501,1164.51001,77.660004
"3115",46.732498,1168.469971,78.519997
"3116",45.880001,1144.5,78.300003
"3117",46.305,1148.48999,77.050003
"3118",46.165001,1146.75,77.199997
"3119",44.950001,1140.5,76.879997
"3120",45.049999,1147.359985,76.830002
